"Step","test-model_062021 - Train RMSE (meters)","test-model_062021 - Train RMSE (meters)__MIN","test-model_062021 - Train RMSE (meters)__MAX"
"957","6651.888551218842","6651.888551218842","6651.888551218842"
"959","5213.689211937112","5213.689211937112","5213.689211937112"
"961","4881.137102704414","4881.137102704414","4881.137102704414"
"963","8028.520186970534","8028.520186970534","8028.520186970534"
"965","6695.583680758127","6695.583680758127","6695.583680758127"
"967","8816.866827593438","8816.866827593438","8816.866827593438"
"969","3718.944544471801","3718.944544471801","3718.944544471801"
"971","6574.401055095882","6574.401055095882","6574.401055095882"
"973","11578.105499209973","11578.105499209973","11578.105499209973"
"975","7101.014219968456","7101.014219968456","7101.014219968456"
"977","6591.070742702496","6591.070742702496","6591.070742702496"
"979","8775.117110424582","8775.117110424582","8775.117110424582"
"981","7801.4272423297325","7801.4272423297325","7801.4272423297325"
"983","6417.200452309897","6417.200452309897","6417.200452309897"
"985","6187.129905498513","6187.129905498513","6187.129905498513"
"987","7344.254009726319","7344.254009726319","7344.254009726319"
"989","6024.195770548331","6024.195770548331","6024.195770548331"
"991","5233.084676184679","5233.084676184679","5233.084676184679"
"993","7335.126968148198","7335.126968148198","7335.126968148198"
"995","4028.311249693877","4028.311249693877","4028.311249693877"
"997","7458.051352968851","7458.051352968851","7458.051352968851"
"999","6544.524050660015","6544.524050660015","6544.524050660015"
"1001","11246.282175121305","11246.282175121305","11246.282175121305"
"1003","8191.086791525848","8191.086791525848","8191.086791525848"
"1005","3452.946571987646","3452.946571987646","3452.946571987646"
"1007","5116.584101620681","5116.584101620681","5116.584101620681"
"1009","6132.843114691451","6132.843114691451","6132.843114691451"
"1011","4917.790216503428","4917.790216503428","4917.790216503428"
"1013","4360.704226184872","4360.704226184872","4360.704226184872"
"1017","11406.939760019804","11406.939760019804","11406.939760019804"
"1023","5882.985166976776","5882.985166976776","5882.985166976776"
"1025","8581.186300709485","8581.186300709485","8581.186300709485"
"1027","8091.82767979575","8091.82767979575","8091.82767979575"
"1029","6467.122485950844","6467.122485950844","6467.122485950844"
"1031","10812.994069183793","10812.994069183793","10812.994069183793"
"1033","8581.846142293129","8581.846142293129","8581.846142293129"
"1035","8122.784605972273","8122.784605972273","8122.784605972273"
"1039","6937.500189016529","6937.500189016529","6937.500189016529"
"1041","7228.230464312679","7228.230464312679","7228.230464312679"
"1043","9206.92396526278","9206.92396526278","9206.92396526278"
"1045","6760.811112881944","6760.811112881944","6760.811112881944"
"1049","3801.204849898279","3801.204849898279","3801.204849898279"
"1051","8038.798232410618","8038.798232410618","8038.798232410618"
"1053","9808.4789711493","9808.4789711493","9808.4789711493"
"1055","6405.796407132714","6405.796407132714","6405.796407132714"
"1057","5392.368698060195","5392.368698060195","5392.368698060195"
"1059","6282.885817655201","6282.885817655201","6282.885817655201"
"1061","8473.500696418236","8473.500696418236","8473.500696418236"
"1063","8837.736181100461","8837.736181100461","8837.736181100461"
"1065","7499.901453006538","7499.901453006538","7499.901453006538"
"1067","9512.579093734616","9512.579093734616","9512.579093734616"
"1069","7428.828946958117","7428.828946958117","7428.828946958117"
"1071","7009.204211728812","7009.204211728812","7009.204211728812"
"1073","5734.523407473476","5734.523407473476","5734.523407473476"
